Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,74,122,10000,10000,0
T1,100,90,149,10000,10000,0
T2,100,138,229,15000,15000,0
T3,100,946,1576,15000,15000,0
T4,100,1233,2054,15000,15000,0
T5,100,419,698,15000,15000,0
T6,100,20,32,15000,15000,0
T7,100,6,10,20000,20000,0
T8,100,59,97,25000,25000,0
T9,100,333,555,25000,25000,0
T10,100,188,313,30000,30000,0
T11,100,4667,7777,60000,60000,0
T12,100,1442,2403,70000,70000,0
T13,100,2712,4520,75000,75000,0
T14,100,6983,11637,75000,75000,0
T15,100,2585,4308,85000,85000,0
