Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,6,10,10000,10000,0
T1,100,538,896,10000,10000,0
T2,100,126,210,15000,15000,0
T3,100,21,34,15000,15000,0
T4,100,753,1255,15000,15000,0
T5,100,74,122,20000,20000,0
T6,100,41,68,20000,20000,0
T7,100,497,827,20000,20000,0
T8,100,2039,3397,25000,25000,0
T9,100,962,1602,25000,25000,0
T10,100,997,1661,30000,30000,0
T11,100,1398,2330,40000,40000,0
T12,100,1364,2272,45000,45000,0
T13,100,2781,4635,65000,65000,0
T14,100,3633,6055,80000,80000,0
T15,100,2562,4269,90000,90000,0
