Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,9,14,10000,10000,0
T1,100,23,38,10000,10000,0
T2,100,6,9,10000,10000,0
T3,100,134,222,10000,10000,0
T4,100,464,773,15000,15000,0
T5,100,97,161,15000,15000,0
T6,100,195,325,20000,20000,0
T7,100,498,830,20000,20000,0
T8,100,3790,6316,25000,25000,0
T9,100,811,1351,25000,25000,0
T10,100,1181,1968,30000,30000,0
T11,100,1386,2309,45000,45000,0
T12,100,793,1321,60000,60000,0
T13,100,1638,2730,70000,70000,0
T14,100,7146,11910,90000,90000,0
T15,100,1979,3297,95000,95000,0
