Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,771,1284,10000,10000,0
T1,100,10,16,10000,10000,0
T2,100,273,455,15000,15000,0
T3,100,685,1141,20000,20000,0
T4,100,295,491,25000,25000,0
T5,100,1456,2426,25000,25000,0
T6,100,2971,4951,35000,35000,0
T7,100,2226,3709,35000,35000,0
T8,100,381,634,35000,35000,0
T9,100,690,1149,40000,40000,0
T10,100,788,1312,40000,40000,0
T11,100,534,890,50000,50000,0
T12,100,401,667,60000,60000,0
T13,100,814,1356,80000,80000,0
T14,100,2062,3436,90000,90000,0
T15,100,2957,4927,90000,90000,0
