Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,362,602,15000,15000,0
T1,100,418,696,15000,15000,0
T2,100,930,1549,15000,15000,0
T3,100,21,35,15000,15000,0
T4,100,1371,2284,30000,30000,0
T5,100,208,346,30000,30000,0
T6,100,2574,4289,45000,45000,0
T7,100,991,1651,45000,45000,0
T8,100,5371,8951,50000,50000,0
T9,100,441,735,50000,50000,0
T10,100,235,391,50000,50000,0
T11,100,1224,2039,50000,50000,0
T12,100,1923,3204,55000,55000,0
T13,100,909,1514,60000,60000,0
T14,100,825,1375,60000,60000,0
T15,100,1656,2759,70000,70000,0
