Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,318,530,10000,10000,0
T1,100,160,266,10000,10000,0
T2,100,570,950,15000,15000,0
T3,100,1014,1689,15000,15000,0
T4,100,174,290,20000,20000,0
T5,100,443,737,20000,20000,0
T6,100,20,32,20000,20000,0
T7,100,690,1150,25000,25000,0
T8,100,1829,3047,30000,30000,0
T9,100,74,123,35000,35000,0
T10,100,4052,6753,55000,55000,0
T11,100,2049,3415,60000,60000,0
T12,100,340,566,60000,60000,0
T13,100,861,1434,70000,70000,0
T14,100,543,905,70000,70000,0
T15,100,5302,8836,75000,75000,0
