Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,161,267,10000,10000,0
T1,100,444,740,10000,10000,0
T2,100,23,37,10000,10000,0
T3,100,122,202,10000,10000,0
T4,100,815,1357,15000,15000,0
T5,100,653,1088,20000,20000,0
T6,100,185,307,30000,30000,0
T7,100,659,1097,30000,30000,0
T8,100,1007,1677,35000,35000,0
T9,100,1235,2058,35000,35000,0
T10,100,27,45,40000,40000,0
T11,100,8106,13510,45000,45000,0
T12,100,26,43,45000,45000,0
T13,100,756,1260,50000,50000,0
T14,100,1017,1695,80000,80000,0
T15,100,1362,2270,80000,80000,0
