Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1137,1894,10000,10000,0
T1,100,117,194,10000,10000,0
T2,100,89,148,10000,10000,0
T3,100,1202,2002,10000,10000,0
T4,100,435,725,15000,15000,0
T5,100,53,87,15000,15000,0
T6,100,622,1036,15000,15000,0
T7,100,168,280,15000,15000,0
T8,100,124,206,15000,15000,0
T9,100,539,898,35000,35000,0
T10,100,149,248,35000,35000,0
T11,100,118,196,45000,45000,0
T12,100,1317,2194,45000,45000,0
T13,100,1491,2485,45000,45000,0
T14,100,829,1381,60000,60000,0
T15,100,2709,4515,80000,80000,0
