Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1251,2084,10000,10000,0
T1,100,2028,3379,10000,10000,0
T2,100,1220,2032,10000,10000,0
T3,100,644,1072,10000,10000,0
T4,100,71,118,10000,10000,0
T5,100,32,52,10000,10000,0
T6,100,602,1002,10000,10000,0
T7,100,63,105,15000,15000,0
T8,100,357,595,15000,15000,0
T9,100,94,156,20000,20000,0
T10,100,893,1488,20000,20000,0
T11,100,3312,5520,25000,25000,0
T12,100,2990,4983,30000,30000,0
T13,100,882,1470,40000,40000,0
T14,100,4906,8176,40000,40000,0
T15,100,4534,7556,40000,40000,0
T16,100,513,855,40000,40000,0
T17,100,4032,6720,40000,40000,0
T18,100,711,1184,45000,45000,0
T19,100,2857,4761,45000,45000,0
T20,100,2519,4197,50000,50000,0
T21,100,1451,2418,60000,60000,0
T22,100,1104,1839,75000,75000,0
T23,100,544,906,90000,90000,0
