Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,753,1255,10000,10000,0
T1,100,663,1105,10000,10000,0
T2,100,572,952,10000,10000,0
T3,100,26,42,10000,10000,0
T4,100,104,173,10000,10000,0
T5,100,858,1430,10000,10000,0
T6,100,299,497,15000,15000,0
T7,100,1116,1859,20000,20000,0
T8,100,1152,1920,20000,20000,0
T9,100,4575,7625,20000,20000,0
T10,100,626,1043,30000,30000,0
T11,100,1250,2083,30000,30000,0
T12,100,5241,8734,30000,30000,0
T13,100,425,708,35000,35000,0
T14,100,1940,3232,35000,35000,0
T15,100,1312,2186,40000,40000,0
T16,100,1799,2998,40000,40000,0
T17,100,227,377,60000,60000,0
T18,100,10817,18028,70000,70000,0
T19,100,3771,6285,75000,75000,0
T20,100,4928,8212,80000,80000,0
T21,100,5783,9637,80000,80000,0
T22,100,3363,5605,90000,90000,0
T23,100,1647,2745,90000,90000,0
