Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,562,936,10000,10000,0
T1,100,1109,1847,10000,10000,0
T2,100,356,593,10000,10000,0
T3,100,580,966,10000,10000,0
T4,100,176,292,15000,15000,0
T5,100,1385,2308,20000,20000,0
T6,100,7186,11976,25000,25000,0
T7,100,295,491,25000,25000,0
T8,100,1124,1873,25000,25000,0
T9,100,173,287,25000,25000,0
T10,100,3960,6600,25000,25000,0
T11,100,596,992,30000,30000,0
T12,100,1967,3277,35000,35000,0
T13,100,1337,2228,35000,35000,0
T14,100,1475,2457,35000,35000,0
T15,100,689,1148,35000,35000,0
T16,100,2741,4567,45000,45000,0
T17,100,9211,15351,45000,45000,0
T18,100,1228,2046,50000,50000,0
T19,100,1638,2730,65000,65000,0
T20,100,4353,7254,65000,65000,0
T21,100,53,88,65000,65000,0
T22,100,431,718,75000,75000,0
T23,100,1814,3022,75000,75000,0
