Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,124,206,10000,10000,0
T1,100,700,1166,10000,10000,0
T2,100,296,492,10000,10000,0
T3,100,726,1210,10000,10000,0
T4,100,194,323,10000,10000,0
T5,100,1,1,10000,10000,0
T6,100,369,614,15000,15000,0
T7,100,240,399,15000,15000,0
T8,100,360,599,15000,15000,0
T9,100,69,114,15000,15000,0
T10,100,1753,2921,15000,15000,0
T11,100,1212,2019,15000,15000,0
T12,100,4421,7367,15000,15000,0
T13,100,1920,3199,20000,20000,0
T14,100,498,830,30000,30000,0
T15,100,1488,2479,30000,30000,0
T16,100,4014,6689,40000,40000,0
T17,100,6243,10404,40000,40000,0
T18,100,689,1147,55000,55000,0
T19,100,7922,13203,60000,60000,0
T20,100,983,1637,60000,60000,0
T21,100,970,1616,75000,75000,0
T22,100,6019,10031,90000,90000,0
T23,100,1398,2330,90000,90000,0
