Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,414,690,10000,10000,0
T1,100,414,690,10000,10000,0
T2,100,1626,2710,10000,10000,0
T3,100,461,767,10000,10000,0
T4,100,2610,4350,15000,15000,0
T5,100,800,1332,15000,15000,0
T6,100,327,544,15000,15000,0
T7,100,182,303,15000,15000,0
T8,100,3074,5123,20000,20000,0
T9,100,579,964,20000,20000,0
T10,100,2030,3383,20000,20000,0
T11,100,312,519,25000,25000,0
T12,100,217,361,25000,25000,0
T13,100,152,252,30000,30000,0
T14,100,6665,11107,30000,30000,0
T15,100,4244,7073,35000,35000,0
T16,100,2452,4086,40000,40000,0
T17,100,195,325,40000,40000,0
T18,100,513,855,60000,60000,0
T19,100,3183,5304,60000,60000,0
T20,100,2579,4297,65000,65000,0
T21,100,598,996,65000,65000,0
T22,100,649,1081,65000,65000,0
T23,100,3304,5506,70000,70000,0
