Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,928,1546,10000,10000,0
T1,100,275,457,15000,15000,0
T2,100,2558,4263,15000,15000,0
T3,100,895,1491,15000,15000,0
T4,100,85,141,20000,20000,0
T5,100,2217,3695,20000,20000,0
T6,100,209,347,25000,25000,0
T7,100,1602,2669,25000,25000,0
T8,100,554,923,25000,25000,0
T9,100,2823,4705,25000,25000,0
T10,100,1757,2927,30000,30000,0
T11,100,1778,2963,30000,30000,0
T12,100,123,204,30000,30000,0
T13,100,767,1278,30000,30000,0
T14,100,93,154,30000,30000,0
T15,100,6314,10522,30000,30000,0
T16,100,531,884,35000,35000,0
T17,100,4219,7031,45000,45000,0
T18,100,3791,6318,50000,50000,0
T19,100,800,1332,60000,60000,0
T20,100,1599,2664,70000,70000,0
T21,100,10984,18306,80000,80000,0
T22,100,2670,4449,80000,80000,0
T23,100,2139,3565,90000,90000,0
