Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,740,1232,10000,10000,0
T1,100,369,615,10000,10000,0
T2,100,2447,4077,10000,10000,0
T3,100,222,369,10000,10000,0
T4,100,983,1637,10000,10000,0
T5,100,135,224,10000,10000,0
T6,100,290,482,15000,15000,0
T7,100,1289,2147,15000,15000,0
T8,100,730,1216,15000,15000,0
T9,100,619,1031,20000,20000,0
T10,100,1175,1957,20000,20000,0
T11,100,1220,2032,20000,20000,0
T12,100,67,111,25000,25000,0
T13,100,2247,3745,25000,25000,0
T14,100,315,524,30000,30000,0
T15,100,444,740,35000,35000,0
T16,100,6995,11658,45000,45000,0
T17,100,275,458,45000,45000,0
T18,100,1016,1692,60000,60000,0
T19,100,5192,8653,65000,65000,0
T20,100,4190,6983,65000,65000,0
T21,100,320,533,75000,75000,0
T22,100,2789,4648,90000,90000,0
T23,100,15532,25886,90000,90000,0
