Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1935,3224,10000,10000,0
T1,100,843,1405,10000,10000,0
T2,100,2762,4602,10000,10000,0
T3,100,697,1161,15000,15000,0
T4,100,572,952,15000,15000,0
T5,100,77,128,20000,20000,0
T6,100,735,1225,20000,20000,0
T7,100,778,1296,25000,25000,0
T8,100,45,74,25000,25000,0
T9,100,1613,2687,25000,25000,0
T10,100,2082,3470,30000,30000,0
T11,100,1632,2720,30000,30000,0
T12,100,1278,2129,30000,30000,0
T13,100,521,868,30000,30000,0
T14,100,404,673,30000,30000,0
T15,100,1203,2005,30000,30000,0
T16,100,1690,2816,35000,35000,0
T17,100,524,872,45000,45000,0
T18,100,157,261,45000,45000,0
T19,100,1863,3105,50000,50000,0
T20,100,3818,6362,50000,50000,0
T21,100,8604,14340,55000,55000,0
T22,100,4038,6730,55000,55000,0
T23,100,1757,2928,90000,90000,0
