Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,8,13,10000,10000,0
T1,100,15,25,10000,10000,0
T2,100,1224,2039,10000,10000,0
T3,100,762,1269,10000,10000,0
T4,100,945,1575,15000,15000,0
T5,100,21,35,15000,15000,0
T6,100,176,292,15000,15000,0
T7,100,1437,2395,20000,20000,0
T8,100,817,1361,20000,20000,0
T9,100,804,1339,20000,20000,0
T10,100,4388,7313,20000,20000,0
T11,100,481,801,20000,20000,0
T12,100,537,894,20000,20000,0
T13,100,2383,3971,25000,25000,0
T14,100,33,54,25000,25000,0
T15,100,348,580,25000,25000,0
T16,100,1788,2980,30000,30000,0
T17,100,5059,8431,30000,30000,0
T18,100,6373,10621,60000,60000,0
T19,100,371,618,75000,75000,0
T20,100,4469,7447,75000,75000,0
T21,100,3068,5113,90000,90000,0
T22,100,1109,1848,90000,90000,0
T23,100,17487,29145,95000,95000,0
