Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,36,59,10000,10000,0
T1,100,219,364,10000,10000,0
T2,100,1667,2778,10000,10000,0
T3,100,1767,2944,10000,10000,0
T4,100,309,515,10000,10000,0
T5,100,1438,2396,10000,10000,0
T6,100,1288,2146,15000,15000,0
T7,100,251,418,15000,15000,0
T8,100,57,95,15000,15000,0
T9,100,28,46,15000,15000,0
T10,100,588,980,15000,15000,0
T11,100,3086,5143,20000,20000,0
T12,100,216,359,20000,20000,0
T13,100,3300,5500,20000,20000,0
T14,100,577,961,20000,20000,0
T15,100,824,1372,25000,25000,0
T16,100,3637,6061,25000,25000,0
T17,100,31,51,30000,30000,0
T18,100,355,591,30000,30000,0
T19,100,3894,6490,40000,40000,0
T20,100,1743,2905,60000,60000,0
T21,100,66,109,75000,75000,0
T22,100,1287,2145,80000,80000,0
T23,100,5007,8345,90000,90000,0
