Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,98,162,10000,10000,0
T1,100,11,18,10000,10000,0
T2,100,752,1252,15000,15000,0
T3,100,162,269,20000,20000,0
T4,100,553,921,20000,20000,0
T5,100,4576,7626,20000,20000,0
T6,100,552,919,20000,20000,0
T7,100,351,585,20000,20000,0
T8,100,5535,9225,30000,30000,0
T9,100,923,1538,30000,30000,0
T10,100,467,778,30000,30000,0
T11,100,1456,2426,35000,35000,0
T12,100,831,1384,40000,40000,0
T13,100,1581,2635,40000,40000,0
T14,100,3726,6209,40000,40000,0
T15,100,5425,9041,40000,40000,0
T16,100,1729,2881,45000,45000,0
T17,100,554,922,45000,45000,0
T18,100,212,352,60000,60000,0
T19,100,5685,9475,65000,65000,0
T20,100,4574,7623,65000,65000,0
T21,100,3979,6631,70000,70000,0
T22,100,12480,20800,70000,70000,0
T23,100,4871,8118,80000,80000,0
