Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2736,4559,10000,10000,0
T1,100,770,1282,10000,10000,0
T2,100,307,511,10000,10000,0
T3,100,239,398,15000,15000,0
T4,100,171,284,15000,15000,0
T5,100,554,922,15000,15000,0
T6,100,1354,2256,15000,15000,0
T7,100,2265,3774,15000,15000,0
T8,100,1395,2324,15000,15000,0
T9,100,555,925,20000,20000,0
T10,100,1847,3078,20000,20000,0
T11,100,2664,4440,20000,20000,0
T12,100,771,1285,30000,30000,0
T13,100,674,1122,30000,30000,0
T14,100,3562,5936,35000,35000,0
T15,100,1079,1797,35000,35000,0
T16,100,50,82,40000,40000,0
T17,100,535,891,40000,40000,0
T18,100,2717,4527,45000,45000,0
T19,100,1493,2488,50000,50000,0
T20,100,1537,2561,60000,60000,0
T21,100,3593,5987,80000,80000,0
T22,100,3015,5025,90000,90000,0
T23,100,1593,2655,90000,90000,0
