Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1334,2222,10000,10000,0
T1,100,354,589,10000,10000,0
T2,100,1006,1676,10000,10000,0
T3,100,1327,2211,15000,15000,0
T4,100,1419,2364,15000,15000,0
T5,100,641,1068,15000,15000,0
T6,100,100,166,15000,15000,0
T7,100,310,516,15000,15000,0
T8,100,3454,5756,20000,20000,0
T9,100,2332,3886,20000,20000,0
T10,100,434,722,20000,20000,0
T11,100,172,286,20000,20000,0
T12,100,3156,5259,20000,20000,0
T13,100,3897,6494,30000,30000,0
T14,100,396,659,30000,30000,0
T15,100,1214,2023,30000,30000,0
T16,100,2634,4389,35000,35000,0
T17,100,1437,2394,40000,40000,0
T18,100,2360,3932,50000,50000,0
T19,100,293,488,50000,50000,0
T20,100,629,1047,60000,60000,0
T21,100,3235,5391,60000,60000,0
T22,100,360,600,60000,60000,0
T23,100,1677,2795,75000,75000,0
