Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,124,206,10000,10000,0
T1,100,66,110,10000,10000,0
T2,100,446,743,10000,10000,0
T3,100,135,225,10000,10000,0
T4,100,460,766,10000,10000,0
T5,100,1754,2922,10000,10000,0
T6,100,9,15,15000,15000,0
T7,100,1291,2151,15000,15000,0
T8,100,953,1588,30000,30000,0
T9,100,3974,6623,30000,30000,0
T10,100,5783,9638,35000,35000,0
T11,100,1779,2965,35000,35000,0
T12,100,1597,2661,40000,40000,0
T13,100,1894,3156,45000,45000,0
T14,100,3613,6021,45000,45000,0
T15,100,334,556,50000,50000,0
T16,100,7901,13168,60000,60000,0
T17,100,10339,17231,60000,60000,0
T18,100,7515,12525,60000,60000,0
T19,100,1841,3068,70000,70000,0
T20,100,1275,2124,75000,75000,0
T21,100,160,266,80000,80000,0
T22,100,291,484,80000,80000,0
T23,100,2490,4150,90000,90000,0
