Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,510,850,10000,10000,0
T1,100,1300,2166,10000,10000,0
T2,100,401,667,15000,15000,0
T3,100,80,132,15000,15000,0
T4,100,159,264,15000,15000,0
T5,100,963,1604,15000,15000,0
T6,100,2801,4667,20000,20000,0
T7,100,1006,1676,25000,25000,0
T8,100,1449,2415,25000,25000,0
T9,100,2259,3765,35000,35000,0
T10,100,280,466,35000,35000,0
T11,100,7002,11669,55000,55000,0
T12,100,1351,2251,60000,60000,0
T13,100,1934,3222,75000,75000,0
T14,100,8464,14106,80000,80000,0
T15,100,6419,10698,80000,80000,0
