Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,23,38,10000,10000,0
T1,100,448,746,10000,10000,0
T2,100,195,325,10000,10000,0
T3,100,459,764,10000,10000,0
T4,100,452,753,15000,15000,0
T5,100,47,78,15000,15000,0
T6,100,1097,1828,15000,15000,0
T7,100,308,512,15000,15000,0
T8,100,951,1584,20000,20000,0
T9,100,4493,7487,20000,20000,0
T10,100,2928,4880,35000,35000,0
T11,100,3462,5770,35000,35000,0
T12,100,2105,3508,35000,35000,0
T13,100,3261,5434,45000,45000,0
T14,100,1890,3150,50000,50000,0
T15,100,5263,8771,55000,55000,0
