Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,579,965,10000,10000,0
T1,100,1131,1884,10000,10000,0
T2,100,73,121,15000,15000,0
T3,100,334,556,15000,15000,0
T4,100,441,734,25000,25000,0
T5,100,1880,3133,25000,25000,0
T6,100,1932,3220,25000,25000,0
T7,100,4742,7902,30000,30000,0
T8,100,3201,5334,30000,30000,0
T9,100,4163,6938,35000,35000,0
T10,100,4223,7038,35000,35000,0
T11,100,205,341,40000,40000,0
T12,100,1906,3176,60000,60000,0
T13,100,440,733,60000,60000,0
T14,100,1634,2722,65000,65000,0
T15,100,1463,2438,80000,80000,0
