Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,458,763,10000,10000,0
T1,100,95,157,10000,10000,0
T2,100,1625,2707,10000,10000,0
T3,100,638,1063,10000,10000,0
T4,100,1218,2029,15000,15000,0
T5,100,3122,5202,20000,20000,0
T6,100,881,1467,25000,25000,0
T7,100,62,102,25000,25000,0
T8,100,2187,3644,25000,25000,0
T9,100,1006,1676,30000,30000,0
T10,100,828,1379,30000,30000,0
T11,100,1888,3146,45000,45000,0
T12,100,1332,2220,50000,50000,0
T13,100,6471,10784,65000,65000,0
T14,100,5063,8437,75000,75000,0
T15,100,1561,2601,80000,80000,0
