Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1379,2298,10000,10000,0
T1,100,315,525,10000,10000,0
T2,100,96,160,15000,15000,0
T3,100,2667,4444,15000,15000,0
T4,100,693,1155,20000,20000,0
T5,100,527,877,20000,20000,0
T6,100,1974,3290,20000,20000,0
T7,100,251,418,25000,25000,0
T8,100,32,52,25000,25000,0
T9,100,1585,2641,30000,30000,0
T10,100,3180,5300,30000,30000,0
T11,100,2196,3660,30000,30000,0
T12,100,997,1661,30000,30000,0
T13,100,341,567,35000,35000,0
T14,100,3064,5106,75000,75000,0
T15,100,10178,16962,85000,85000,0
