Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,165,275,10000,10000,0
T1,100,35,57,10000,10000,0
T2,100,3150,5249,15000,15000,0
T3,100,930,1550,15000,15000,0
T4,100,269,448,15000,15000,0
T5,100,651,1085,20000,20000,0
T6,100,1412,2353,20000,20000,0
T7,100,1553,2587,25000,25000,0
T8,100,2850,4749,25000,25000,0
T9,100,2728,4546,30000,30000,0
T10,100,2462,4102,40000,40000,0
T11,100,398,663,45000,45000,0
T12,100,130,216,50000,50000,0
T13,100,520,866,60000,60000,0
T14,100,10445,17407,80000,80000,0
T15,100,5763,9605,85000,85000,0
