Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,153,254,10000,10000,0
T1,100,49,81,15000,15000,0
T2,100,1733,2888,15000,15000,0
T3,100,1197,1994,20000,20000,0
T4,100,269,448,20000,20000,0
T5,100,1916,3193,25000,25000,0
T6,100,2308,3846,25000,25000,0
T7,100,240,399,25000,25000,0
T8,100,2396,3992,30000,30000,0
T9,100,2686,4476,40000,40000,0
T10,100,11529,19215,50000,50000,0
T11,100,2389,3981,70000,70000,0
T12,100,4529,7547,80000,80000,0
T13,100,4481,7468,80000,80000,0
T14,100,1979,3297,80000,80000,0
T15,100,2262,3770,90000,90000,0
