Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,614,1022,10000,10000,0
T1,100,1125,1875,15000,15000,0
T2,100,126,209,15000,15000,0
T3,100,312,519,15000,15000,0
T4,100,63,104,15000,15000,0
T5,100,6818,11363,20000,20000,0
T6,100,464,773,25000,25000,0
T7,100,754,1256,25000,25000,0
T8,100,3,4,30000,30000,0
T9,100,87,145,30000,30000,0
T10,100,269,447,35000,35000,0
T11,100,2741,4568,40000,40000,0
T12,100,78,129,45000,45000,0
T13,100,12612,21020,50000,50000,0
T14,100,2250,3750,55000,55000,0
T15,100,1874,3122,70000,70000,0
