Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,200,592,986,4000,0
0,1,4000,4200,592,986,8000,2
0,10,40000,40200,592,986,44000,32
0,100,400000,400200,592,986,404000,333
0,101,404000,404200,592,986,408000,335
0,102,408000,408200,592,986,412000,340
0,103,412000,412200,592,986,416000,342
0,104,416000,416200,592,986,420000,344
0,105,420000,420200,592,986,424000,349
0,106,424000,424200,592,986,428000,352
0,107,428000,428200,592,986,432000,356
0,108,432000,432200,592,986,436000,359
0,109,436000,436200,592,986,440000,360
0,11,44000,44200,592,986,48000,34
0,110,440000,440200,592,986,444000,365
0,111,444000,444200,592,986,448000,367
0,112,448000,448200,592,986,452000,373
0,113,452000,452200,592,986,456000,375
0,114,456000,456200,592,986,460000,377
0,115,460000,460200,592,986,464000,381
0,116,464000,464200,592,986,468000,384
0,117,468000,468200,592,986,472000,388
0,118,472000,472200,592,986,476000,391
0,119,476000,476200,592,986,480000,392
0,12,48000,48200,592,986,52000,39
0,120,480000,480200,592,986,484000,398
0,121,484000,484200,592,986,488000,400
0,122,488000,488200,592,986,492000,405
0,123,492000,492200,592,986,496000,407
0,124,496000,496200,592,986,500000,409
0,125,500000,500200,592,986,504000,414
0,126,504000,504200,592,986,508000,417
0,127,508000,508200,592,986,512000,422
0,128,512000,512200,592,986,516000,425
0,129,516000,516200,592,986,520000,426
0,13,52000,52200,592,986,56000,41
0,130,520000,520200,592,986,524000,431
0,131,524000,524200,592,986,528000,433
0,132,528000,528200,592,986,532000,438
0,133,532000,532200,592,986,536000,440
0,134,536000,536200,592,986,540000,442
0,135,540000,540200,592,986,544000,447
0,136,544000,544200,592,986,548000,450
0,137,548000,548200,592,986,552000,454
0,138,552000,552200,592,986,556000,457
0,139,556000,556200,592,986,560000,458
0,14,56000,56200,592,986,60000,43
0,140,560000,560200,592,986,564000,463
0,141,564000,564200,592,986,568000,465
0,142,568000,568200,592,986,572000,471
0,143,572000,572200,592,986,576000,473
0,144,576000,576200,592,986,580000,475
0,145,580000,580200,592,986,584000,479
0,146,584000,584200,592,986,588000,482
0,147,588000,588200,592,986,592000,486
0,148,592000,592200,592,986,596000,489
0,149,596000,596200,592,986,600000,490
0,15,60000,60200,592,986,64000,48
0,16,64000,64200,592,986,68000,51
0,17,68000,68200,592,986,72000,55
0,18,72000,72200,592,986,76000,58
0,19,76000,76200,592,986,80000,59
0,2,8000,8200,592,986,12000,7
0,20,80000,80200,592,986,84000,64
0,21,84000,84200,592,986,88000,66
0,22,88000,88200,592,986,92000,72
0,23,92000,92200,592,986,96000,74
0,24,96000,96200,592,986,100000,76
0,25,100000,100200,592,986,104000,81
0,26,104000,104200,592,986,108000,84
0,27,108000,108200,592,986,112000,88
0,28,112000,112200,592,986,116000,91
0,29,116000,116200,592,986,120000,92
0,3,12000,12200,592,986,16000,9
0,30,120000,120200,592,986,124000,98
0,31,124000,124200,592,986,128000,100
0,32,128000,128200,592,986,132000,105
0,33,132000,132200,592,986,136000,107
0,34,136000,136200,592,986,140000,109
0,35,140000,140200,592,986,144000,113
0,36,144000,144200,592,986,148000,116
0,37,148000,148200,592,986,152000,121
0,38,152000,152200,592,986,156000,124
0,39,156000,156200,592,986,160000,125
0,4,16000,16200,592,986,20000,11
0,40,160000,160200,592,986,164000,130
0,41,164000,164200,592,986,168000,132
0,42,168000,168200,592,986,172000,137
0,43,172000,172200,592,986,176000,139
0,44,176000,176200,592,986,180000,141
0,45,180000,180200,592,986,184000,146
0,46,184000,184200,592,986,188000,149
0,47,188000,188200,592,986,192000,153
0,48,192000,192200,592,986,196000,156
0,49,196000,196200,592,986,200000,157
0,5,20000,20200,592,986,24000,15
0,50,200000,200200,592,986,204000,166
0,51,204000,204200,592,986,208000,168
0,52,208000,208200,592,986,212000,174
0,53,212000,212200,592,986,216000,176
0,54,216000,216200,592,986,220000,178
0,55,220000,220200,592,986,224000,182
0,56,224000,224200,592,986,228000,185
0,57,228000,228200,592,986,232000,189
0,58,232000,232200,592,986,236000,192
0,59,236000,236200,592,986,240000,193
0,6,24000,24200,592,986,28000,18
0,60,240000,240200,592,986,244000,199
0,61,244000,244200,592,986,248000,201
0,62,248000,248200,592,986,252000,206
0,63,252000,252200,592,986,256000,208
0,64,256000,256200,592,986,260000,210
0,65,260000,260200,592,986,264000,214
0,66,264000,264200,592,986,268000,217
0,67,268000,268200,592,986,272000,222
0,68,272000,272200,592,986,276000,225
0,69,276000,276200,592,986,280000,226
0,7,28000,28200,592,986,32000,23
0,70,280000,280200,592,986,284000,231
0,71,284000,284200,592,986,288000,233
0,72,288000,288200,592,986,292000,238
0,73,292000,292200,592,986,296000,240
0,74,296000,296200,592,986,300000,242
0,75,300000,300200,592,986,304000,248
0,76,304000,304200,592,986,308000,251
0,77,308000,308200,592,986,312000,255
0,78,312000,312200,592,986,316000,258
0,79,316000,316200,592,986,320000,259
0,8,32000,32200,592,986,36000,26
0,80,320000,320200,592,986,324000,264
0,81,324000,324200,592,986,328000,266
0,82,328000,328200,592,986,332000,272
0,83,332000,332200,592,986,336000,274
0,84,336000,336200,592,986,340000,276
0,85,340000,340200,592,986,344000,280
0,86,344000,344200,592,986,348000,283
0,87,348000,348200,592,986,352000,287
0,88,352000,352200,592,986,356000,290
0,89,356000,356200,592,986,360000,291
0,9,36000,36200,592,986,40000,27
0,90,360000,360200,592,986,364000,297
0,91,364000,364200,592,986,368000,299
0,92,368000,368200,592,986,372000,304
0,93,372000,372200,592,986,376000,306
0,94,376000,376200,592,986,380000,308
0,95,380000,380200,592,986,384000,312
0,96,384000,384200,592,986,388000,315
0,97,388000,388200,592,986,392000,320
0,98,392000,392200,592,986,396000,323
0,99,396000,396200,592,986,400000,324
1,0,0,250,131,218,5000,1
1,1,5000,5250,131,218,10000,4
1,10,50000,50250,131,218,55000,40
1,100,500000,500250,131,218,505000,416
1,101,505000,505250,131,218,510000,418
