Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,5588,9312,10000,10000,0
T1,100,1194,1989,10000,10000,0
T2,100,457,761,10000,10000,0
T3,100,1083,1804,10000,10000,0
T4,100,1277,2128,10000,10000,0
T5,100,996,1659,15000,15000,0
T6,100,6040,10066,15000,15000,0
T7,100,6333,10554,20000,20000,0
T8,100,1982,3302,20000,20000,0
T9,100,5175,8625,25000,25000,0
T10,100,4628,7712,40000,40000,0
T11,100,4609,7681,50000,50000,0
T12,100,1948,3246,50000,50000,0
T13,100,8776,14626,60000,60000,0
T14,100,16867,28111,65000,65000,0
T15,100,12336,20560,70000,70000,0
