Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,548,913,10000,10000,0
T1,100,2289,3815,10000,10000,0
T2,100,542,902,10000,10000,0
T3,100,3188,5312,20000,20000,0
T4,100,2595,4325,20000,20000,0
T5,100,12503,20838,25000,25000,0
T6,100,611,1017,25000,25000,0
T7,100,3260,5433,30000,30000,0
T8,100,206,342,30000,30000,0
T9,100,10454,17422,30000,30000,0
T10,100,8235,13725,30000,30000,0
T11,100,7200,11999,35000,35000,0
T12,100,5375,8957,35000,35000,0
T13,100,17037,28395,40000,40000,0
T14,100,7057,11761,45000,45000,0
T15,100,3854,6422,80000,80000,0
