Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1230,2050,10000,10000,0
T1,100,3318,5530,15000,15000,0
T2,100,645,1074,20000,20000,0
T3,100,1934,3222,20000,20000,0
T4,100,3249,5414,20000,20000,0
T5,100,255,425,25000,25000,0
T6,100,4808,8013,30000,30000,0
T7,100,15288,25479,30000,30000,0
T8,100,803,1337,30000,30000,0
T9,100,4182,6969,35000,35000,0
T10,100,3753,6255,40000,40000,0
T11,100,5731,9551,45000,45000,0
T12,100,677,1128,60000,60000,0
T13,100,31110,51850,60000,60000,0
T14,100,21864,36439,65000,65000,0
T15,100,23169,38614,70000,70000,0
