Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,100,166,10000,10000,0
T1,100,186,310,10000,10000,0
T2,100,1527,2545,10000,10000,0
T3,100,143,238,10000,10000,0
T4,100,3219,5365,10000,10000,0
T5,100,5663,9437,15000,15000,0
T6,100,773,1287,15000,15000,0
T7,100,1578,2629,15000,15000,0
T8,100,3390,5649,15000,15000,0
T9,100,2844,4740,15000,15000,0
T10,100,9216,15360,30000,30000,0
T11,100,11067,18445,30000,30000,0
T12,100,9975,16625,35000,35000,0
T13,100,1373,2288,40000,40000,0
T14,100,2343,3904,45000,45000,0
T15,100,29237,48728,80000,80000,0
