Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,71,118,10000,10000,0
T1,100,3785,6308,10000,10000,0
T2,100,758,1263,10000,10000,0
T3,100,3130,5216,10000,10000,0
T4,100,845,1408,15000,15000,0
T5,100,981,1635,15000,15000,0
T6,100,10061,16767,20000,20000,0
T7,100,1870,3116,25000,25000,0
T8,100,7380,12300,25000,25000,0
T9,100,1410,2349,30000,30000,0
T10,100,10194,16989,45000,45000,0
T11,100,10472,17452,50000,50000,0
T12,100,13089,21815,60000,60000,0
T13,100,2045,3407,60000,60000,0
T14,100,6701,11167,85000,85000,0
T15,100,26736,44559,90000,90000,0
