Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,639,1064,10000,10000,0
T1,100,615,1024,10000,10000,0
T2,100,849,1415,10000,10000,0
T3,100,4868,8112,15000,15000,0
T4,100,3591,5984,15000,15000,0
T5,100,4027,6711,20000,20000,0
T6,100,81,135,20000,20000,0
T7,100,6209,10347,25000,25000,0
T8,100,2123,3538,25000,25000,0
T9,100,389,647,25000,25000,0
T10,100,13877,23127,30000,30000,0
T11,100,10360,17266,30000,30000,0
T12,100,3264,5439,35000,35000,0
T13,100,16134,26889,40000,40000,0
T14,100,11715,19524,55000,55000,0
T15,100,2754,4589,80000,80000,0
