Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1675,2791,10000,10000,0
T1,100,2264,3772,10000,10000,0
T2,100,1860,3099,10000,10000,0
T3,100,3399,5664,10000,10000,0
T4,100,186,310,10000,10000,0
T5,100,631,1051,10000,10000,0
T6,100,3743,6237,10000,10000,0
T7,100,1837,3061,15000,15000,0
T8,100,3298,5496,20000,20000,0
T9,100,1220,2032,20000,20000,0
T10,100,390,649,25000,25000,0
T11,100,4255,7091,30000,30000,0
T12,100,1978,3296,45000,45000,0
T13,100,10495,17491,70000,70000,0
T14,100,41261,68767,80000,80000,0
T15,100,26022,43369,90000,90000,0
