Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2167,3611,10000,10000,0
T1,100,3513,5855,10000,10000,0
T2,100,281,467,10000,10000,0
T3,100,727,1211,10000,10000,0
T4,100,7015,11691,15000,15000,0
T5,100,621,1034,20000,20000,0
T6,100,5162,8603,20000,20000,0
T7,100,1113,1855,20000,20000,0
T8,100,1352,2253,35000,35000,0
T9,100,12147,20244,40000,40000,0
T10,100,7178,11963,45000,45000,0
T11,100,7966,13276,45000,45000,0
T12,100,8015,13357,50000,50000,0
T13,100,3292,5486,60000,60000,0
T14,100,29066,48442,70000,70000,0
T15,100,7176,11960,80000,80000,0
