Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3232,5386,10000,10000,0
T1,100,379,631,10000,10000,0
T2,100,1709,2848,10000,10000,0
T3,100,1169,1947,15000,15000,0
T4,100,5670,9449,15000,15000,0
T5,100,6788,11312,25000,25000,0
T6,100,130,216,25000,25000,0
T7,100,2568,4280,25000,25000,0
T8,100,6225,10375,25000,25000,0
T9,100,2135,3557,25000,25000,0
T10,100,10569,17614,40000,40000,0
T11,100,4741,7901,45000,45000,0
T12,100,14848,24746,45000,45000,0
T13,100,2366,3943,45000,45000,0
T14,100,9224,15372,50000,50000,0
T15,100,13305,22175,55000,55000,0
