Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1433,2387,10000,10000,0
T1,100,284,473,10000,10000,0
T2,100,8996,14993,15000,15000,0
T3,100,806,1342,15000,15000,0
T4,100,4358,7262,20000,20000,0
T5,100,2837,4727,20000,20000,0
T6,100,1929,3215,20000,20000,0
T7,100,25,41,25000,25000,0
T8,100,5550,9249,30000,30000,0
T9,100,1989,3315,45000,45000,0
T10,100,6915,11525,45000,45000,0
T11,100,11621,19368,45000,45000,0
T12,100,2595,4325,45000,45000,0
T13,100,39175,65291,75000,75000,0
T14,100,12141,20234,80000,80000,0
T15,100,20258,33763,90000,90000,0
