Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3152,5253,10000,10000,0
T1,100,5304,8840,15000,15000,0
T2,100,162,269,15000,15000,0
T3,100,1168,1946,15000,15000,0
T4,100,3124,5206,20000,20000,0
T5,100,8386,13976,25000,25000,0
T6,100,5674,9456,25000,25000,0
T7,100,6588,10979,25000,25000,0
T8,100,6916,11526,35000,35000,0
T9,100,2099,3497,40000,40000,0
T10,100,3004,5006,45000,45000,0
T11,100,2967,4945,45000,45000,0
T12,100,764,1272,50000,50000,0
T13,100,28964,48272,55000,55000,0
T14,100,4673,7788,70000,70000,0
T15,100,11193,18654,75000,75000,0
