Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,4674,7790,10000,10000,0
T1,100,4973,8287,10000,10000,0
T2,100,191,317,10000,10000,0
T3,100,1517,2528,15000,15000,0
T4,100,2022,3370,20000,20000,0
T5,100,1136,1892,20000,20000,0
T6,100,4206,7009,20000,20000,0
T7,100,1685,2808,30000,30000,0
T8,100,14412,24020,35000,35000,0
T9,100,300,500,45000,45000,0
T10,100,2105,3508,60000,60000,0
T11,100,13052,21752,70000,70000,0
T12,100,30323,50537,75000,75000,0
T13,100,19098,31829,75000,75000,0
T14,100,1034,1723,85000,85000,0
T15,100,5086,8476,85000,85000,0
