Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,5834,9723,15000,15000,0
T1,100,1928,3213,15000,15000,0
T2,100,872,1453,15000,15000,0
T3,100,755,1257,15000,15000,0
T4,100,7604,12673,15000,15000,0
T5,100,2882,4803,15000,15000,0
T6,100,586,976,15000,15000,0
T7,100,3130,5216,15000,15000,0
T8,100,175,291,20000,20000,0
T9,100,2168,3613,30000,30000,0
T10,100,608,1013,30000,30000,0
T11,100,11293,18821,35000,35000,0
T12,100,11000,18333,60000,60000,0
T13,100,25699,42831,60000,60000,0
T14,100,923,1538,65000,65000,0
T15,100,19329,32214,75000,75000,0
