Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,371,618,10000,10000,0
T1,100,1196,1993,10000,10000,0
T2,100,3242,5403,10000,10000,0
T3,100,1799,2997,15000,15000,0
T4,100,8087,13478,15000,15000,0
T5,100,3957,6595,20000,20000,0
T6,100,3783,6304,20000,20000,0
T7,100,554,923,20000,20000,0
T8,100,3600,5999,25000,25000,0
T9,100,11486,19143,30000,30000,0
T10,100,92,152,30000,30000,0
T11,100,8402,14002,30000,30000,0
T12,100,7143,11904,45000,45000,0
T13,100,1667,2777,45000,45000,0
T14,100,6988,11646,45000,45000,0
T15,100,9049,15081,55000,55000,0
