Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,760,1266,10000,10000,0
T1,100,3304,5506,10000,10000,0
T2,100,137,227,10000,10000,0
T3,100,4944,8239,15000,15000,0
T4,100,1018,1696,15000,15000,0
T5,100,6767,11278,20000,20000,0
T6,100,5022,8369,20000,20000,0
T7,100,3450,5750,20000,20000,0
T8,100,672,1120,30000,30000,0
T9,100,7172,11953,30000,30000,0
T10,100,6866,11442,30000,30000,0
T11,100,9007,15011,35000,35000,0
T12,100,1974,3290,65000,65000,0
T13,100,3562,5936,65000,65000,0
T14,100,20311,33851,85000,85000,0
T15,100,19462,32436,85000,85000,0
