Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,49,81,10000,10000,0
T1,100,620,1033,10000,10000,0
T2,100,1902,3170,10000,10000,0
T3,100,5439,9064,10000,10000,0
T4,100,5006,8343,20000,20000,0
T5,100,3192,5319,20000,20000,0
T6,100,1113,1855,20000,20000,0
T7,100,9976,16626,25000,25000,0
T8,100,1163,1937,25000,25000,0
T9,100,8307,13844,25000,25000,0
T10,100,6695,11158,25000,25000,0
T11,100,2814,4690,30000,30000,0
T12,100,26,42,30000,30000,0
T13,100,9640,16066,45000,45000,0
T14,100,10064,16772,45000,45000,0
T15,100,2127,3545,60000,60000,0
