Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3899,6497,10000,10000,0
T1,100,2026,3376,10000,10000,0
T2,100,1226,2043,10000,10000,0
T3,100,165,275,15000,15000,0
T4,100,2114,3522,15000,15000,0
T5,100,10807,18011,20000,20000,0
T6,100,1424,2373,20000,20000,0
T7,100,808,1346,25000,25000,0
T8,100,1048,1746,30000,30000,0
T9,100,2834,4722,30000,30000,0
T10,100,6820,11366,30000,30000,0
T11,100,9634,16056,40000,40000,0
T12,100,18639,31064,75000,75000,0
T13,100,616,1026,75000,75000,0
T14,100,18080,30133,80000,80000,0
T15,100,24569,40948,85000,85000,0
