Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2148,3579,10000,10000,0
T1,100,428,713,10000,10000,0
T2,100,3977,6627,10000,10000,0
T3,100,296,493,15000,15000,0
T4,100,1632,2720,15000,15000,0
T5,100,583,971,20000,20000,0
T6,100,1378,2296,20000,20000,0
T7,100,6620,11032,25000,25000,0
T8,100,2932,4886,45000,45000,0
T9,100,13746,22910,50000,50000,0
T10,100,6674,11123,55000,55000,0
T11,100,3009,5015,55000,55000,0
T12,100,18462,30770,55000,55000,0
T13,100,12237,20394,55000,55000,0
T14,100,20697,34495,65000,65000,0
T15,100,30675,51125,90000,90000,0
