Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,139,231,10000,10000,0
T1,100,495,824,10000,10000,0
T2,100,2139,3565,15000,15000,0
T3,100,1923,3204,15000,15000,0
T4,100,758,1262,15000,15000,0
T5,100,6359,10597,15000,15000,0
T6,100,1286,2143,15000,15000,0
T7,100,1911,3185,15000,15000,0
T8,100,1476,2459,20000,20000,0
T9,100,2011,3351,35000,35000,0
T10,100,6564,10940,35000,35000,0
T11,100,12393,20654,45000,45000,0
T12,100,141,234,45000,45000,0
T13,100,683,1138,60000,60000,0
T14,100,9309,15515,65000,65000,0
T15,100,10991,18317,75000,75000,0
