Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3098,5162,15000,15000,0
T1,100,2666,4442,15000,15000,0
T2,100,3694,6156,25000,25000,0
T3,100,424,706,25000,25000,0
T4,100,5637,9394,25000,25000,0
T5,100,1538,2562,35000,35000,0
T6,100,8857,14761,40000,40000,0
T7,100,1509,2514,40000,40000,0
T8,100,1554,2590,50000,50000,0
T9,100,2645,4408,50000,50000,0
T10,100,1503,2504,50000,50000,0
T11,100,10922,18203,60000,60000,0
T12,100,9391,15651,70000,70000,0
T13,100,13074,21789,70000,70000,0
T14,100,7725,12875,75000,75000,0
T15,100,10428,17379,85000,85000,0
