Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1263,2104,10000,10000,0
T1,100,156,260,10000,10000,0
T2,100,841,1401,10000,10000,0
T3,100,1508,2512,15000,15000,0
T4,100,3564,5939,15000,15000,0
T5,100,2640,4399,20000,20000,0
T6,100,5040,8399,25000,25000,0
T7,100,3156,5259,35000,35000,0
T8,100,4397,7328,35000,35000,0
T9,100,3862,6436,35000,35000,0
T10,100,1997,3327,40000,40000,0
T11,100,6338,10562,50000,50000,0
T12,100,5819,9698,65000,65000,0
T13,100,12243,20404,70000,70000,0
T14,100,4946,8243,70000,70000,0
T15,100,14778,24629,80000,80000,0
