Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,592,986,10000,10000,0
T1,100,829,1381,10000,10000,0
T2,100,807,1344,10000,10000,0
T3,100,230,383,15000,15000,0
T4,100,466,776,15000,15000,0
T5,100,1800,3000,15000,15000,0
T6,100,411,684,15000,15000,0
T7,100,12793,21321,30000,30000,0
T8,100,2272,3786,30000,30000,0
T9,100,1957,3261,35000,35000,0
T10,100,2982,4969,35000,35000,0
T11,100,999,1664,40000,40000,0
T12,100,9330,15549,45000,45000,0
T13,100,3506,5843,60000,60000,0
T14,100,26829,44714,80000,80000,0
T15,100,22253,37088,95000,95000,0
