Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,175,291,10000,10000,0
T1,100,2049,3414,10000,10000,0
T2,100,929,1547,15000,15000,0
T3,100,703,1171,20000,20000,0
T4,100,9279,15465,25000,25000,0
T5,100,591,985,30000,30000,0
T6,100,3915,6525,30000,30000,0
T7,100,1932,3219,35000,35000,0
T8,100,10793,17987,45000,45000,0
T9,100,2742,4570,50000,50000,0
T10,100,8706,14510,55000,55000,0
T11,100,1224,2039,55000,55000,0
T12,100,938,1563,55000,55000,0
T13,100,2603,4338,60000,60000,0
T14,100,27832,46386,60000,60000,0
T15,100,1725,2875,70000,70000,0
