Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,330,549,10000,10000,0
T1,100,1892,3153,10000,10000,0
T2,100,1538,2562,15000,15000,0
T3,100,291,484,15000,15000,0
T4,100,3030,5050,20000,20000,0
T5,100,3735,6224,20000,20000,0
T6,100,5683,9471,30000,30000,0
T7,100,759,1265,30000,30000,0
T8,100,2257,3761,30000,30000,0
T9,100,15758,26263,40000,40000,0
T10,100,5133,8554,50000,50000,0
T11,100,4196,6993,50000,50000,0
T12,100,1143,1905,50000,50000,0
T13,100,15125,25208,60000,60000,0
T14,100,1881,3134,75000,75000,0
T15,100,5720,9532,85000,85000,0
