Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,561,935,10000,10000,0
T1,100,143,237,10000,10000,0
T2,100,309,515,10000,10000,0
T3,100,1117,1861,10000,10000,0
T4,100,570,949,10000,10000,0
T5,100,1777,2961,10000,10000,0
T6,100,1092,1820,20000,20000,0
T7,100,707,1177,20000,20000,0
T8,100,2601,4335,20000,20000,0
T9,100,2189,3647,20000,20000,0
T10,100,8785,14641,35000,35000,0
T11,100,4338,7230,40000,40000,0
T12,100,8037,13394,60000,60000,0
T13,100,9586,15976,60000,60000,0
T14,100,6552,10919,65000,65000,0
T15,100,31135,51891,80000,80000,0
