Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,141,234,10000,10000,0
T1,100,2588,4313,10000,10000,0
T2,100,665,1107,10000,10000,0
T3,100,1094,1823,15000,15000,0
T4,100,1509,2515,20000,20000,0
T5,100,5792,9653,25000,25000,0
T6,100,1223,2038,30000,30000,0
T7,100,905,1507,35000,35000,0
T8,100,2495,4158,40000,40000,0
T9,100,11494,19156,50000,50000,0
T10,100,30881,51467,55000,55000,0
T11,100,8367,13944,60000,60000,0
T12,100,29,48,70000,70000,0
T13,100,8813,14687,70000,70000,0
T14,100,437,728,70000,70000,0
T15,100,755,1258,90000,90000,0
