Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,461,768,10000,10000,0
T1,100,819,1364,10000,10000,0
T2,100,402,669,10000,10000,0
T3,100,385,641,10000,10000,0
T4,100,908,1513,10000,10000,0
T5,100,53,88,10000,10000,0
T6,100,2332,3886,10000,10000,0
T7,100,4264,7106,15000,15000,0
T8,100,800,1333,20000,20000,0
T9,100,1401,2334,20000,20000,0
T10,100,7526,12542,30000,30000,0
T11,100,5682,9469,35000,35000,0
T12,100,8657,14428,40000,40000,0
T13,100,2544,4239,40000,40000,0
T14,100,335,557,50000,50000,0
T15,100,14505,24174,50000,50000,0
