Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1410,2349,15000,15000,0
T1,100,1542,2570,15000,15000,0
T2,100,465,774,15000,15000,0
T3,100,2011,3351,20000,20000,0
T4,100,938,1563,20000,20000,0
T5,100,167,277,20000,20000,0
T6,100,1854,3089,20000,20000,0
T7,100,723,1204,25000,25000,0
T8,100,1806,3010,30000,30000,0
T9,100,6885,11474,40000,40000,0
T10,100,2435,4058,40000,40000,0
T11,100,12662,21103,45000,45000,0
T12,100,23960,39933,60000,60000,0
T13,100,2465,4108,60000,60000,0
T14,100,210,349,65000,65000,0
T15,100,25791,42985,65000,65000,0
