Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,5808,9680,10000,10000,0
T1,100,32,52,10000,10000,0
T2,100,4349,7248,15000,15000,0
T3,100,1379,2297,15000,15000,0
T4,100,1381,2301,15000,15000,0
T5,100,152,252,15000,15000,0
T6,100,155,258,15000,15000,0
T7,100,5,7,20000,20000,0
T8,100,2229,3715,25000,25000,0
T9,100,3777,6294,35000,35000,0
T10,100,1053,1754,45000,45000,0
T11,100,14208,23679,50000,50000,0
T12,100,4820,8033,50000,50000,0
T13,100,160,266,50000,50000,0
T14,100,7469,12447,75000,75000,0
T15,100,11715,19524,85000,85000,0
