Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,510,850,10000,10000,0
T1,100,9,14,10000,10000,0
T2,100,73,121,15000,15000,0
T3,100,198,330,15000,15000,0
T4,100,227,378,20000,20000,0
T5,100,999,1664,25000,25000,0
T6,100,108,179,25000,25000,0
T7,100,744,1240,35000,35000,0
T8,100,2358,3929,40000,40000,0
T9,100,1707,2845,45000,45000,0
T10,100,1976,3292,45000,45000,0
T11,100,1476,2459,50000,50000,0
T12,100,15,24,50000,50000,0
T13,100,4829,8048,55000,55000,0
T14,100,3,4,70000,70000,0
T15,100,5615,9358,75000,75000,0
