Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,104,172,10000,10000,0
T1,100,278,462,15000,15000,0
T2,100,666,1109,15000,15000,0
T3,100,1145,1907,20000,20000,0
T4,100,1220,2032,20000,20000,0
T5,100,708,1179,20000,20000,0
T6,100,396,660,20000,20000,0
T7,100,465,774,20000,20000,0
T8,100,33,54,20000,20000,0
T9,100,497,828,25000,25000,0
T10,100,203,337,30000,30000,0
T11,100,704,1172,35000,35000,0
T12,100,1779,2964,35000,35000,0
T13,100,3648,6080,40000,40000,0
T14,100,765,1275,70000,70000,0
T15,100,765,1274,85000,85000,0
