Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,371,618,10000,10000,0
T1,100,34,56,10000,10000,0
T2,100,53,88,10000,10000,0
T3,100,50,82,15000,15000,0
T4,100,39,64,20000,20000,0
T5,100,14,23,20000,20000,0
T6,100,51,85,20000,20000,0
T7,100,1004,1673,30000,30000,0
T8,100,1052,1752,35000,35000,0
T9,100,859,1431,35000,35000,0
T10,100,622,1036,35000,35000,0
T11,100,4759,7931,40000,40000,0
T12,100,4373,7288,50000,50000,0
T13,100,4383,7305,70000,70000,0
T14,100,1018,1696,70000,70000,0
T15,100,3469,5781,95000,95000,0
