Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,16,26,10000,10000,0
T1,100,65,108,10000,10000,0
T2,100,242,403,10000,10000,0
T3,100,343,571,10000,10000,0
T4,100,746,1243,10000,10000,0
T5,100,49,81,10000,10000,0
T6,100,77,128,10000,10000,0
T7,100,1890,3149,15000,15000,0
T8,100,62,103,15000,15000,0
T9,100,1220,2032,30000,30000,0
T10,100,378,630,30000,30000,0
T11,100,1055,1757,75000,75000,0
T12,100,60,99,75000,75000,0
T13,100,840,1399,85000,85000,0
T14,100,729,1215,85000,85000,0
T15,100,9885,16474,90000,90000,0
